Estoy en AZ todo el tiempo y ahora tengo mi nuevo lugar.	1
El gerente fue el peor.	0
El interior es muy bonito y muy limpio.	1
La comida era excepcional y los precios eran muy razonables.	1
No creo que vuelva pronto a Carly's a buscar comida.	0
Esto se debió al hecho de que tardaron 20 minutos en ser reconocidos, luego otros 35 minutos en conseguir nuestra comida ... y siguieron olvidando cosas.	0
Me encantan las margaritas, también!	1
Este fue mi primer y único buffet de Las Vegas y no me decepcionó.	1
¡Muy bien, sin embargo!	1
La única nota es que la ventilación podría utilizar algunas mejoras.	0
Gran sándwich de cerdo.	1
No pierdas tu tiempo aquí.	0
Una decepción total, preferiría simplemente ir a la tienda de flores Camelback y al Cartel Café.	0
Tercero, el queso en la hamburguesa de mi amigo estaba frío.	0
Disfrutamos de su pizza y brunch.	1
Los filetes están bien cortados y también perfectamente cocinados.	1
Teníamos un grupo de más de 70 años cuando afirmamos que solo tendríamos 40 y nos manejaron muy bien.	1
¡Me encantó!	1
Pedimos que la cuenta se fuera sin comer y ellos tampoco trajeron eso.	0
Este lugar es una joya en Las Vegas, y exactamente lo que he estado esperando encontrar en casi diez años viviendo aquí.	1
Los mariscos se limitaban a camarones cocidos y patas de cangrejo, pero las patas de cangrejo definitivamente no tenían un sabor fresco.	0
La selección de comida no era la mejor.	0
Delicioso y sin duda volveré!	1
Este no es un pequeño restaurante familiar, es un excelente restaurante.	1
Tenían un tartar de toro con un cavier que era extraordinario y me gustó el wagyu con trufa blanca, en rodajas finas.	1
No creo que vuelva por mucho tiempo.	0
Estaba conectado a una estación de servicio, y eso rara vez es una buena señal.	0
Qué increíble es eso.	1
Volveré muchas veces pronto	1
El menú tenía tantas cosas buenas que no pude decidir!	1
Peor aún, humilló a su trabajador justo delante de mí ... Un montón de horribles insultos.	0
CONCLUSIÓN: Comidas muy abundantes.	1
Sus especiales diarios son siempre un éxito con mi grupo.	1
Y entonces la tragedia golpeó.	0
El panqueque también era muy bueno y bastante grande en eso.	1
Esta fue mi primera experiencia de cangrejo, ¡y estuvo deliciosa!	1
Su monstruo pollo frito bistec y huevos es mi favorito de todos los tiempos.	1
La camarera era dulce y divertida.	1
¡También tuve que probar los panqueques de calabaza de granos múltiples de mi mamá con mantequilla de nuez y eran increíbles, esponjosos y deliciosos!	1
Prefiero comer comida de avión, en serio.	0
No puedo decir lo suficiente sobre este lugar.	1
El ambiente era increíble.	1
La camarera y el gerente son muy amables.	1
Yo no recomendaría este lugar.	0
En general no estaba muy impresionado con Noca.	0
Mi giróscopo era básicamente lechuga solamente.	0
Servicio terrible!	0
Completamente decepcionado!	0
No me gusta mucho la pasta, pero me encantan las pastas caseras / hechas a mano y las finas pizzas aquí.	1
Pruébalo, estarás feliz de haberlo hecho.	1
De lejos, los mejores quesos que hemos tenido!	1
Un precio razonable también!	1
Todo fue perfecto la noche que estuvimos.	1
La comida es muy buena para su comida típica de bar.	1
fue un viaje en coche para llegar allí.	0
A primera vista, es un encantador café de panadería: buen ambiente, personal amable y limpio.	1
De todos modos, no creo que vuelva allí.	0
Señala con el dedo cualquier elemento del menú, ordénalo y no te decepcionará.	1
Oh, esto es una belleza, este restaurante.	1
Si no has ido aquí, ve ahora!	1
Una comida grasienta, poco saludable.	0
Primera vez allí y podría ser la última.	0
Esas hamburguesas eran increíbles.	1
Del mismo modo, el repartidor no dijo ni una palabra de disculpa cuando nuestra comida llegó 45 minutos tarde.	0
Y era demasiado caro.	0
Asegúrate de pedir el postre, incluso si necesitas empacarlo para llevar, ya que el tiramisú y el cannoli son para morirse.	1
Esta fue mi primera vez y no puedo esperar hasta la próxima.	1
El barman también era agradable.	1
¡Todo era bueno y sabroso!	1
Este lugar es dos pulgares arriba ... muy arriba.	1
El mejor lugar en Las Vegas para el desayuno (solo echa un vistazo a un sábado o domingo).	1
Si te gusta la auténtica comida mexicana y quieres un montón de carnes interesantes pero deliciosas para elegir, debes probar este lugar.	1
Gestión terrible.	0
Un excelente restaurante nuevo por un francés experimentado.	1
Si hubiera cero estrellas, le daría cero estrellas.	0
Gran bistec, grandes lados, buen vino, postres increíbles.	1
Peor martini jamás!	0
La carne y los camarones son, en mi opinión, las mejores entradas en GC.	1
¡Hoy tuve la oportunidad de probar sus increíbles pizzas!	1
Esperamos treinta minutos para que nos sentaran (aunque había 8 mesas vacías y éramos las únicas personas que esperaban).	0
El carpaccio de cola amarilla se derrite en tu boca fresca.	1
No intentaré volver allí aunque esté vacío.	0
No, me voy a comer la papa que encontré pelos extraños en ella.	0
Sólo lo suficientemente picante ... Perfecto en realidad.	1
La última noche fue la segunda vez que comí aquí y me sentí tan feliz que decidí volver.	1
"ni siquiera un ""hola, estaremos bien contigo""."	0
Los postres eran un poco extraños.	0
Mi novio y yo vinimos aquí por primera vez en un viaje reciente a Las Vegas y no podríamos haber estado más satisfechos con la calidad de la comida y el servicio.	1
Realmente recomiendo este lugar, puedes equivocarte con este lugar de donas!	1
Buen ambiente	1
Recomendaría ahorrar espacio para esto!	1
Supongo que tal vez fuimos en una noche de descanso pero fue vergonzoso.	0
Sin embargo, mi experiencia reciente en este lugar en particular no fue tan buena.	0
Sé que esto no es como los otros restaurantes, ¡algo está muy mal aquí!	0
¡EVITA ESTE ESTABLECIMIENTO!	0
Creo que este restaurante sufre de no esforzarse lo suficiente.	0
Todos los platos de tapas estaban deliciosos!	1
Yo * corazón * este lugar.	1
Mi ensalada tenía un vinegrette suave en los verdes de bebé y corazones de Palm.	0
Después de las dos me sentía repugnante.	0
¡Un buen momento!	1
Creo que este lugar es una gran parada para aquellos con una gran barriga y ganas de sushi.	1
Porciones generosas y gran sabor.	1
¡Nunca volveré a este lugar y nunca recomendaré este lugar a nadie!	0
"Los servidores iban y venían varias veces, ni siquiera como un ""¿Le están ayudando?"""	0
La comida estaba deliciosa!	1
UNA HORA ... en serio?	0
Considero este robo.	0
Eew ... Esta ubicación necesita una revisión completa.	0
Recientemente, también fuimos testigos de su mala calidad de gestión hacia otros huéspedes.	0
Esperó y esperó y esperó.	0
También regresó a vernos regularmente, excelente servicio.	1
Nuestro servidor fue muy agradable y nos consultó muchas veces.	1
La pizza tenía un sabor viejo, súper duro no de buena manera.	0
Me acerqué para intentarlo, pero me decepcionó profundamente.	0
El servicio era bueno y la compañía era mejor!	1
El personal también es muy amable y eficiente.	1
En cuanto al servicio: soy un fanático, porque es rápido y estás siendo atendido por gente agradable.	1
Chico fue ese tonto seco !!.	0
Sobrevalorado.	0
Si buscas comida tailandesa auténtica, ve a otro lado.	0
¡Sus filetes son 100% recomendados!	1
Después de que detuve mi auto, esperé otros 15 minutos antes de ser reconocido.	0
Buena comida y buen servicio en un ambiente limpio y agradable.	1
Con todo, puedo asegurarles que volveré.	1
Odio esas cosas tanto como las aceitunas negras de calidad barata.	0
Mi desayuno fue excelente, con una hermosa presentación de 3 rebanadas gigantes de pan tostado, ligeramente espolvoreado con azúcar en polvo.	1
El área de juegos para niños es NASTY!	0
Gran lugar para llevar o comer.	1
La camarera era amable y feliz de satisfacer para vegan / opciones vegetarianas.	1
Dios mío, sentí que nunca había comido comida tailandesa hasta este plato.	1
"Era extremadamente ""desaliñado"" y bastante sin sabor."	0
Era un color pálido en lugar de agradable y char y no tiene sabor.	0
Los crutones también tienen un sabor casero, que es una ventaja adicional.	1
Llegué a casa para ver las alas más secas jamás!	0
¡Será una parada regular en mis viajes a Phoenix!	1
"Realmente disfruté de Crema Café antes de que se expandieran	 Incluso les dije a mis amigos que tenían el mejor desayuno."	1
No es bueno para el dinero.	0
¡Lo extraño y desearía que tuvieran uno en Filadelfia!	1
Nos sentamos bastante rápido, pero terminamos esperando 40 minutos para hacer nuestro pedido, otros 30 minutos antes de que llegara la comida.	0
También tienen el mejor queso crujiente de la ciudad.	1
Buena relación calidad-precio, buena comida, buen servicio.	1
No se puede pedir una comida más satisfactoria.	1
La comida es buena.	1
Fue increible	1
Solo quería irme.	0
Hicimos el viaje desde North Scottsdale ... ¡y no me decepcionó ni un poco!	1
No voy a comer allí de nuevo.	0
! .... ¡LOS PROPIETARIOS REALMENTE necesitan dejar de ser tan baratos, déjalos envolver mi maldito emparedado en dos papeles, no en uno!	0
Revisé este lugar hace un par de años y no me impresionó.	0
El pollo que obtuve fue definitivamente recalentado y solo estaba bien, las cuñas estaban frías y empapadas.	0
Lo siento, no voy a recibir comida de aquí pronto :(	0
Una visita obligada absoluta!	1
La lengua de vaca y los tacos de mejilla son increíbles.	1
A mi amigo no le gustaba su Bloody Mary.	0
A pesar de lo difícil que califico a las empresas, es realmente raro para mí dar un 1 estrella.	0
Ellos realmente quieren hacer que tu experiencia sea buena.	1
No voy a volver	0
Tuve el pollo Pho y sabía muy suave.	0
¡¡¡Muy decepcionante!!!	0
El pollo asado era tan tierno y amarillo del condimento de azafrán.	1
un viaje en auto significa que no quiere esperar media hora por su comida, pero de alguna manera, cuando terminamos yendo aquí, nos hacen esperar y esperar.	0
Lugar bastante impresionante.	1
El ambiente es perfecto.	1
La mejor de las suertes a la nueva administración centrada en el servicio grosero y no al cliente.	0
Cualquier abuela puede hacer un pollo asado mejor que este.	0
Pedí varias veces la lista de vinos y después de un tiempo de ignorarme fui a la anfitriona y conseguí uno.	0
El personal siempre es super amable y servicial, lo cual es especialmente bueno cuando traes a dos niños pequeños y un bebé.	1
¡Cuatro estrellas para la comida y el chico de la camisa azul por su gran ambiente y que aún nos permite comer!	1
El sándwich de carne asada sabía muy bien!	1
La misma noche, él y yo estamos drásticamente enfermos.	0
Pollo de alta calidad sobre la ensalada César de pollo.	1
Hamburguesa ordenada rara vino en que hemos hecho.	0
Nos saludaron y nos sentamos con prontitud.	1
Traté de ir aquí para el almuerzo y fue un manicomio.	0
Este bar de sushi demostró que estaba equivocado, no solo porque la calidad es excelente, sino que el servicio es rápido y la comida, impecable.	1
Después de esperar una hora y estar sentado, no estaba de muy buen humor.	0
Esta es una buena articulación.	1
Los Macarons aquí son increíblemente buenos.	1
¡No estoy comiendo aquí!	0
Nuestro camarero era muy atento, amable e informativo.	1
Tal vez si no estuvieran fríos hubieran sido algo comestibles.	0
Este lugar tiene mucha promesa pero no cumple.	0
Muy mala experiencia!	0
Qué error.	0
La comida era normal en el mejor de los casos.	0
Buena comida.	1
No volveremos pronto!	0
Muy, muy decepcionado ordenó el $ 35 Big Bay Plater.	0
Gran lugar para relajarse y tener una hamburguesa y una cerveza increíble.	1
Es PERFECTO para una comida familiar sentada o reunirse con algunos amigos.	1
No les queda mucho sabor, y están muy mal construidos.	0
Los asientos del patio era muy cómodo.	1
El arroz frito también estaba seco.	0
Sin duda, mi restaurante italiano favorito!	1
"Eso solo SCREAMS ""LEGIT"" en mi libro ... algo que también es bastante raro aquí en Las Vegas."	1
Simplemente no fue una experiencia divertida.	1
El ambiente era genial con un encantador dúo de violinistas tocando canciones que solicitamos.	1
Personalmente me encantan el hummus, la pita, el baklava, los falafels y Baba Ganoush (¡es increíble lo que hacen con la berenjena!).	1
Muy conveniente, ya que estábamos alojados en el MGM!	1
Los propietarios son muy amables y el personal es cortés.	1
Ambos grandes!	1
Selección ecléctica.	1
Los bollos de patata dulce eran buenos, pero los aros de cebolla eran perfectos o tan cercanos como los que he tenido.	1
El personal fue muy atento.	1
Y el chef fue generoso con su tiempo (incluso llegó alrededor de dos veces para que podamos tomar fotos con él).	1
El propietario solía trabajar en Nobu, por lo que este lugar es realmente similar por la mitad del precio.	1
Google mediocre y me imagino que Smashburger aparecerá.	0
no vayas aqui	0
Prometo que no te decepcionarán.	1
Como amante del sushi evita este lugar por todos los medios.	0
¡Qué gran hamburguesa doble con queso!	1
Increíble servicio y comida.	1
Una fantástica joya de barrio!	1
No puedo esperar a regresar.	1
Los plátanos fueron los peores que he probado en mi vida.	0
Es un gran lugar y lo recomiendo altamente.	1
El servicio fue lento y no atento.	0
Le di 5 estrellas entonces, y ahora le doy 5 estrellas.	1
Su personal pasa más tiempo hablando a sí mismos que a mí.	0
Postre: Panna Cotta fue increíble.	1
Muy buena comida, buen ambiente.	1
Maldito buen filete	1
Fallo total del brunch.	0
Los precios son muy razonables, los sabores son acertados, la salsa es casera y la ensalada no está empapada en mayonesa.	1
La decoración es agradable y la banda sonora de la música de piano es agradable.	1
El bistec era increíble ... rge filete relleno fue el mejor plato de mariscos que he tenido!	1
Buena comida, buen servicio.	1
Fue absolutamente increíble.	1
Probablemente no vuelva, para ser honesto.	0
Sin duda volveremos!	1
El sándwich de carne de sargento con salsa de auju es también un excelente sándwich.	1
Hawaiian Breeze, Mango Magic y Pineapple Delight son los batidos que he probado hasta ahora y todos son buenos.	1
Fuimos a almorzar, el servicio fue lento.	0
Tuvimos tanto que decir sobre el lugar antes de que entráramos que él esperaba que fuera increíble, pero se decepcionó rápidamente.	0
Yo estaba mortificado.	0
No hace falta decir que nunca volveremos aquí de nuevo.	0
De todos modos, la comida definitivamente no estaba llena, y por el precio que pagas debes esperar más.	0
Los chips que salieron goteaban grasa, y en su mayoría no eran comestibles.	0
No estaba realmente impresionado con Strip Steak.	0
He estado yendo desde 2007 y cada comida ha sido increíble!	1
Nuestro camarero era muy agradable y atento al igual que el otro personal de servicio.	1
El cajero era amable e incluso me trajo la comida.	1
Trabajo en la industria de la hospitalidad en Paradise Valley y me he abstenido de recomendar Cibo por más tiempo.	0
El ambiente aquí es divertido.	1
No se lo recomendaría a otros.	0
"El servicio es rápido e incluso los pedidos ""para llevar"" son como nos gusta."	1
Quiero decir realmente, ¿cómo te vuelves tan famoso por tu pescado y papas fritas cuando es tan terrible?	0
Dicho esto, nuestras bocas y vientres todavía estaban bastante contentos.	1
No es lo mio.	0
2 pulgares arriba !!	1
Si estás leyendo esto por favor no vayas allí.	0
Me encantó la pizza a la parrilla, me recordó de pizza italiana legítima.	1
Solo ventajas: Amplia área de descanso / Área de bar agradable / Gran menú de bebidas sencillas / ¡La MEJOR pizza de horno de ladrillo con masa hecha en casa!	1
Tienen un ambiente muy agradable.	1
Esta noche tuve el especial de Elk Filet ... y apestó.	0
Después de un bocado, me enganché.	1
Pedimos algunos clásicos antiguos y algunos platos nuevos después de ir allí unas cuantas veces y quedamos muy decepcionados con todo.	0
Lindo, pintoresco, sencillo, honesto.	1
El pollo estaba deliciosamente sazonado y tenía el pollo perfecto por fuera y el pollo húmedo por dentro.	1
La comida estuvo buena como siempre, felicitaciones al chef.	1
Gracias especiales a Dylan T. por la recomendación sobre qué ordenar :) Todo delicioso para mi barriga.	1
Impresionante selección de cerveza.	1
Buena comida y servicio increíble!	1
Una cosa buena fue que agregaron propina en la factura ya que nuestro grupo era más grande que 6 u 8, y no esperaban más propina que esa.	1
Una mosca estaba en mi jugo de manzana ... ¡¡¡UNA VUELA !!!!!!!	0
El pollo Han Nan también era muy sabroso.	1
En cuanto al servicio, me pareció bueno.	1
La comida era apenas tibia, por lo que debe haber estado sentada esperando que el servidor nos la trajera.	0
Ryan's Bar es definitivamente un establecimiento de Edimburgo que no volveré a visitar.	0
El mejor restaurante chino en el que he estado en mucho tiempo.	1
En general, me gusta la comida y el servicio.	1
Ahora también sirven pan indio con hummus y un poco de salsa picante de piñones que estaba fuera de este mundo.	1
Probablemente nunca vuelva, y no lo recomendaría.	0
La pasta de un amigo, también mala, apenas la tocó.	0
Pruébalos en el aeropuerto para experimentar una comida sabrosa y un servicio rápido y cordial.	1
Me encanta la decoración con el papel de pared caligrafía china.	1
Nunca tuve nada de qué quejarme aquí.	1
El restaurante está muy limpio y tiene un restaurante familiar.	1
Estaba muy frito.	0
No estoy seguro de cuánto tiempo estuvimos allí, pero fue suficiente para que empezara a sentirme incómodamente fuera de lugar.	0
Cuando abrí el sándwich, me impresionó, pero no de buena manera.	0
No volveré!	0
Hubo una cálida sensación con el servicio y me sentí como su invitado para un regalo especial.	1
Un extenso menú ofrece muchas opciones para el desayuno.	1
Siempre pido del menú vegetariano durante la cena, que tiene una amplia gama de opciones para elegir.	1
¡He visto cómo se inflan sus precios, las porciones se reducen y las actitudes de la gerencia crecen rápidamente!	0
Las maravillosas tapas de lil y el ambiente me hicieron sentir todo cálido y borroso por dentro.	1
Pude disfrutar de la ensalada de mariscos, con un fabuloso vinegrette.	1
Los wontons eran delgados, no gruesos y cauchutosos, casi se derriten en la boca.	1
El picante del nivel 5 era perfecto, donde la especia no abrumaba la sopa.	1
Nos sentamos justo a tiempo y nuestro servidor desde el principio fue fantástico!	1
Lo principal que no disfruté es que la multitud es de gente mayor, de alrededor de 30 años en adelante.	0
Cuando esté en este lado de la ciudad, este será definitivamente un lugar al que volveré a golpear.	1
Tuve que esperar más de 30 minutos para obtener mi bebida y más tiempo para obtener 2 arepas.	0
¡Este es un excelente lugar para comer!	1
El tocino jalapeño es tan bueno.	1
El servicio era pobre y eso es agradable.	0
La comida era buena, el servicio era bueno, los precios eran buenos.	1
El lugar no estaba limpio y la comida ¡oh, tan vieja!	0
Los platos de pollo están bien, la carne de res es como un zapato de cuero.	0
Pero el servicio fue más que malo.	0
"¡¡¡Estoy tan feliz de estar aquí!!!"""	1
Sabido como la suciedad.	0
Uno de los pocos lugares en Phoenix a los que sin duda volvería de nuevo.	1
El bloque fue increíble.	1
Está cerca de mi casa, es discreto, no es lujoso, tiene precios asequibles, buena comida.	1
* ¡Tanto las sopas de flores calientes como las amargas y las de huevo fueron absolutamente de 5 estrellas!	1
Mi sashimi era de mala calidad al estar empapado y sin sabor.	0
Gran momento - cena familiar en un domingo por la noche.	1
"La comida no es sabrosa en absoluto, por no decir que es su ""verdadero estilo tradicional de Hunan""."	0
Lo que me molestó, fue el servicio lento.	0
Los camareros de estilo son absolutamente increíbles!	1
Sus margaritas congeladas son demasiado azucaradas para mi gusto.	0
Eran tan buenos que los pedimos dos veces.	1
Entonces, en pocas palabras: 1) El restaurante huele a una combinación de un mercado de pescado sucio y una alcantarilla.	0
La ternera de mi novia era muy mala.	0
Lamentablemente, no fue bueno.	0
Tuve una experiencia bastante satificante.	1
Únete al club y recibe increíbles ofertas por correo electrónico.	1
Perfecto para alguien (a mí) a quien solo le gusta la cerveza bien fría, o en este caso, incluso más frío.	1
Suave y sin sabor es una buena manera de describir la carne apenas tibia.	0
Las cadenas, de las que no soy fan, vencieron fácilmente a este lugar.	0
Los nachos son DEBEN TENER!	1
No volveremos	0
No tengo muchas palabras que decir sobre este lugar, pero hace todo muy bien.	1
El personal es súper agradable y muy rápido incluso con las multitudes locas de los jurados del centro, abogados y personal de la corte.	1
Gran ambiente, servicio amable y rápido.	1
Cuando recibí mi Pita era enorme, tenía mucha carne, así que aplaude allí.	1
Una vez que llega tu comida es meh.	0
Pagar $ 7.85 por un hot dog y papas fritas que parecen salidos de una comida para niños en el Wienerschnitzel no es mi idea de una buena comida.	0
El clásico Maine Lobster Roll fue fantástico.	1
Mi cuñado que trabaja en el centro comercial comió aquí el mismo día, y adivina qué estuvo enfermo toda la noche también.	0
Tan bueno que voy a tener que revisar este lugar dos veces, una vez aquí un homenaje al lugar y una vez como homenaje a un evento que se celebró aquí anoche.	1
Las patatas fritas y la salsa eran muy buenas, la salsa era muy fresca.	1
Este lugar es genial !!!!!!!!!!!!!!	1
La comida mediocre.	0
Una vez que entres te quedarás impresionado con el lugar.	1
Estoy super enojado.	0
Y el servicio fue muy amable.	1
¿Por qué estos pequeños vegetales tristes están demasiado cocidos?	0
Este lugar fue una agradable sorpresa!	1
Estaban dorados, crujientes y deliciosos.	1
Tenía muchas esperanzas para este lugar, ya que las hamburguesas se cocinan sobre una parrilla de carbón, pero desafortunadamente el sabor se ha desinflado.	0
Podría comer su bruschetta todo el día es divino.	1
Ni un solo empleado salió a ver si estábamos bien o incluso necesitábamos una recarga de agua una vez que finalmente nos sirvieron nuestra comida.	0
Por último, los palitos de mozzarella, fueron lo mejor que pedimos.	1
La primera vez que vine aquí tuve una experiencia increíble, todavía le digo a la gente lo increíble que fue el pato.	1
El servidor fue muy negligente con nuestras necesidades y nos hizo sentir muy incómodos ... No recomendaría este lugar!	0
El servicio fue terrible, aunque.	0
Este lugar es demasiado caro, no es coherente con su boba, ¡y realmente es EXCESIVADO!	0
¡Estaba lleno!	0
Amo este lugar.	1
Puedo decir que los postres eran deliciosos.	1
La comida era terrible.	0
La fruta de temporada era puré de melocotón blanco fresco.	1
Siguió empeorando y empeorando, así que ahora ya he terminado oficialmente.	0
Este lugar debería ser volado honestamente.	0
Pero definitivamente no volvería a comer aquí de nuevo.	0
¡No desperdicies tu dinero aquí!	0
Me encanta que pongan su comida en bonitos recipientes de plástico en lugar de meterla en pequeñas cajas de papel para llevar.	1
La crepe era delicada y delgada y húmeda.	1
Servicio horrible	0
Nunca volveré aquí de nuevo.	0
La calidad de la comida ha sido horrible.	0
Por ese precio puedo pensar en algunos lugares en los que me hubiera gustado ir.	0
El servicio aquí es justo en el mejor de los casos.	0
Me encanta el sushi, pero encontré que Kabuki es demasiado caro, demasiado caro y bajo servicios.	0
Hazte un favor y mantente alejado de este plato.	0
Muy mal servicio.	0
Nadie en la mesa pensó que la comida estaba por encima de la media o valió la pena la espera que tuvimos para ella.	0
El mejor servicio y comida de todos los tiempos, María, nuestra camarera, fue tan buena y amable que hizo nuestro día.	1
Eran excelentes.	1
Pagué la factura pero no lo hice porque sentí que el servidor hizo un trabajo terrible.	0
Sólo almorcé aquí y tuve una gran experiencia.	1
Nunca he tenido una comida tan sosa que me haya sorprendido considerando que el artículo que leímos se centró tanto en sus especias y su sabor.	0
La comida es demasiado cara y las porciones son jodidamente pequeñas.	0
Recientemente probé Caballero's y he regresado cada semana desde entonces!	1
Por 40 dólares la cabeza, realmente espero mejor comida.	0
La comida salió a buen ritmo.	1
Comí allí dos veces en mi última visita, y especialmente disfruté de la ensalada de salmón.	1
No volveré	0
¡No podíamos creer lo sucias que estaban las ostras!	0
Este lugar no merece estrellas.	0
Yo no recomendaría este lugar.	0
De hecho, voy a redondear hasta 4 estrellas, solo porque ella era tan increíble.	1
Para mi incredulidad, cada plato fue calificado como la peor versión de estos alimentos que he probado en mi vida.	0
Mal día o no, tengo una tolerancia muy baja para la gente malintencionada de servicio al cliente, ¡es su trabajo ser amable y educado, lavar los platos de otra manera!	0
Las papas eran geniales y la galleta.	1
Probablemente no volvería aquí de nuevo.	0
Muy sabrosa y tiene la cantidad perfecta de calor.	1
El precio es razonable y el servicio es excelente.	1
La esposa odiaba su comida (camarones de coco), y nuestros amigos tampoco disfrutaban mucho de sus comidas.	0
Mi amigo consiguió los huevos rancheros y no parecían demasiado atractivos.	0
Fuimos en hora feliz, una gran lista de vinos.	1
Algunos pueden decir que este buffet es caro, pero creo que obtienes lo que pagas y ¡este lugar te está costando bastante!	1
Probablemente no vuelva aquí.	0
La peor comida / servicio que he tenido en mucho tiempo.	0
Este lugar es bastante bueno, buen ambiente en el restaurante.	1
Hablamos de un excelente servicio al cliente, por supuesto que volveremos.	1
Los platos calientes no están calientes, los fríos están cerca de la temperatura ambiente. Vi cómo el personal preparaba la comida con BARE HANDS, sin guantes. Todo está frito en aceite.	0
Me encantan sus papas fritas y sus frijoles.	1
Siempre es un placer tratar con él.	1
Tienen una gran cantidad de ensaladas y sándwiches, y todo lo que he probado tiene mi sello de aprobación.	1
Este lugar es increíble si quieres algo ligero y saludable durante el verano.	1
Para sushi en el Strip, este es el lugar para ir.	1
El servicio fue excelente, incluso el gerente vino y ayudó con nuestra mesa.	1
La sensación del comedor fue más un curso de cocina universitaria que una cena de alta categoría y el servicio fue lento en el mejor de los casos.	0
Comencé esta revisión con dos estrellas, pero la estoy editando para darle solo una.	0
Este es el peor sushi que he comido, además de Costco's.	0
En general, un excelente restaurante destacado por un excelente servicio, un menú único y un hermoso entorno.	1
Mi novio y yo nos sentamos en el bar y tuvimos una experiencia completamente encantadora.	1
Extraña vibra de los propietarios.	0
Casi no había carne.	0
He tenido mejores panecillos de la tienda de comestibles.	0
Ir a lugar para Gyros.	1
Me encanta el propietario / chef, su único auténtico tío fresco japonés!	1
Ahora las hamburguesas no son tan buenas, la pizza que solía ser increíble es pastosa y sin sabor.	0
Encontré un trozo de alambre de seis pulgadas de largo en mi salsa.	0
El servicio fue terrible, la comida era mediocre.	0
Definitivamente disfrutamos de nosotros mismos.	1
Pedí sopa de albondigas, que estaba tibia, y sabía a sopa de tomate con albóndigas congeladas.	0
En tres ocasiones diferentes pedí bien o medio bien, y las tres veces obtuve el trozo de carne más sangriento en mi plato.	0
Tuve unos dos bocados y me negué a comer más.	0
El servicio fue extremadamente lento.	0
Después de 20 minutos de espera, tengo una mesa.	0
En serio asesino chai latte caliente.	1
No había advertencias de alergia en el menú, y la camarera no tenía absolutamente ninguna idea de qué comidas contenían o no cacahuetes.	0
Mi novio probó la ensalada mediterránea de pollo y se enamoró.	1
Sus cervezas de barril giratorias también son un punto culminante de este lugar.	1
El precio es un poco preocupante en Mellow Mushroom.	0
El peor tailandés de todos los tiempos.	0
Si te quedas en Las Vegas, debes desayunar aquí al menos una vez.	1
Primero quiero decir que nuestro servidor fue excelente y que tuvimos un servicio perfecto.	1
Las selecciones de pizza son buenas.	1
Tomé té de fresa, que era bueno.	1
Muy poco profesional y grosero con un cliente leal!	0
En general, una gran experiencia.	1
Gastar su dinero en otro lugar.	0
Su pan tostado regular fue igualmente satisfactorio con las ocasionales palmaditas de mantequilla ... Mmmm ...!	1
El buffet en Bellagio estaba lejos de lo que anticipé.	0
Y las bebidas son débiles, gente!	0
-Mi orden no fue correcta	0
Además, siento que las fichas se compran, no se hacen en casa.	0
Después de la cena decepcionante nos fuimos a otro lugar para el postre.	0
Las papas fritas y sals a aquí es increíble !!!!!!!!!!!!!!!!!!!	1
No volveremos	0
Este es mi nuevo lugar favorito de buffet en Las Vegas.	1
En serio, no puedo creer que el propietario tenga tantos empleados inexpertos que todos corran como gallinas con la cabeza cortada.	0
Muy muy triste.	0
Me sentí insultado y faltado al respeto, ¿cómo podrías hablar y juzgar a otro ser humano así?	0
¿Cómo puedes llamarte un asador si no puedes cocinar adecuadamente un bistec, no entiendo?	0
No estoy impresionado con el concepto o la comida.	0
Lo único de lo que no estaba tan loco fue su guacamole ya que no me gusta puré.	0
Realmente no hay nada para mí en postinos, espero que tu experiencia sea mejor	0
Tengo una intoxicación alimentaria aquí en el buffet.	0
Trajeron un nuevo lote de papas fritas y estaba pensando yay algo cálido pero no!	0
Lo que DEBERÍA haber sido una cena de Nochebuena hilarante y deliciosa para recordar fue el mayor fracaso de todo el viaje para nosotros.	0
No hace falta decir que no volveré pronto.	0
Este lugar es asqueroso!	0
Cada vez que como aquí, veo un trabajo profesional en equipo.	1
Los calamares de estilo RI eran una broma.	0
Sin embargo, había tanto ajo en la fondue que apenas era comestible.	0
Apenas podía soportar la comida, pero no me quejé porque era un almuerzo de negocios.	0
Fue tan malo, que había perdido el corazón para terminarlo.	0
También le llevó una eternidad llevarnos el cheque cuando lo pedimos.	0
No somos los que hacemos una escena en los restaurantes, pero simplemente no lo entiendo ... ¡definitivamente perdí el amor después de este!	0
Experiencia decepcionante.	0
La comida está a la par con la de Denny's, es decir, nada buena.	0
Si desea esperar por una comida mediocre y un servicio absolutamente terrible, este es el lugar para usted.	0
WAAAAAAyyyyyyyyyy sobrevalorado es todo lo que estoy diciendo.	0
No volveremos	0
El lugar estaba bastante limpio, pero la comida simplemente no valía la pena.	0
Este lugar carecía de estilo !!	0
La sangría era aproximadamente la mitad de un vaso de vino lleno y costaba $ 12, ridículo.	0
No te molestes en venir aquí.	0
La carne estaba bastante seca, tuve la pechuga rebanada y tiré de cerdo.	0
"El edificio en sí parece bastante limpio	 el baño es bastante trippy, pero no volvería a comer aquí."	0
Fue igualmente horrible.	0
Probablemente no tenga prisa por volver.	0
muy lento en asientos incluso con reserva.	0
No es bueno en ningún sentido de la imaginación.	0
